Evaluation_setting,ML,Release,Precision,Recall,F1-score,MCC
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.1.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,-0.015694120514358614
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.2.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.6666666666666666,0.14285714285714285,0.23529411764705882,0.2918818861474499
Within-release,SVM,activemq-5.3.0,1.0,0.14285714285714285,0.25,0.3682298471593293
Within-release,SVM,activemq-5.3.0,1.0,0.07692307692307693,0.14285714285714288,0.27020683564388814
Within-release,SVM,activemq-5.3.0,1.0,0.07692307692307693,0.14285714285714288,0.2701760352369666
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,1.0,0.07142857142857142,0.13333333333333333,0.25982792098465235
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.016239245061540772
Within-release,SVM,activemq-5.3.0,0.5,0.07692307692307693,0.13333333333333336,0.18035900926629964
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.5,0.07692307692307693,0.13333333333333336,0.18029025812603752
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.5,0.07692307692307693,0.13333333333333336,0.18029025812603752
Within-release,SVM,activemq-5.3.0,0.5,0.07142857142857142,0.125,0.17260774085593564
Within-release,SVM,activemq-5.3.0,0.75,0.21428571428571427,0.3333333333333333,0.3840607646456104
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,1.0,0.07692307692307693,0.14285714285714288,0.2701760352369666
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,1.0,0.07142857142857142,0.13333333333333333,0.25982792098465235
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.01568164671147565
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,0.5,0.07692307692307693,0.13333333333333336,0.18029025812603752
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,0.5,0.07142857142857142,0.125,0.17260774085593564
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,1.0,0.07142857142857142,0.13333333333333333,0.25982792098465235
Within-release,SVM,activemq-5.3.0,0.5,0.07692307692307693,0.13333333333333336,0.18035900926629964
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.3333333333333333,0.07692307692307693,0.125,0.1383896243968409
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,1.0,0.07142857142857142,0.13333333333333333,0.25982792098465235
Within-release,SVM,activemq-5.3.0,1.0,0.07142857142857142,0.13333333333333333,0.25982792098465235
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.022224332895373417
Within-release,SVM,activemq-5.3.0,1.0,0.07692307692307693,0.14285714285714288,0.2701760352369666
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,1.0,0.07692307692307693,0.14285714285714288,0.2701760352369666
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.02232165100608084
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,1.0,0.07692307692307693,0.14285714285714288,0.27020683564388814
Within-release,SVM,activemq-5.3.0,0.5,0.15384615384615385,0.23529411764705882,0.2560655738179298
Within-release,SVM,activemq-5.3.0,1.0,0.15384615384615385,0.2666666666666667,0.3829021672581559
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,1.0,0.07142857142857142,0.13333333333333333,0.25982792098465235
Within-release,SVM,activemq-5.3.0,1.0,0.07142857142857142,0.13333333333333333,0.25982792098465235
Within-release,SVM,activemq-5.3.0,0.5,0.07142857142857142,0.125,0.17260774085593564
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,0.5,0.07692307692307693,0.13333333333333336,0.18029025812603752
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.5,0.07692307692307693,0.13333333333333336,0.18029025812603752
Within-release,SVM,activemq-5.3.0,0.5,0.07142857142857142,0.125,0.17260774085593564
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.022224332895373417
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,1.0,0.07692307692307693,0.14285714285714288,0.2701760352369666
Within-release,SVM,activemq-5.3.0,1.0,0.07692307692307693,0.14285714285714288,0.2701760352369666
Within-release,SVM,activemq-5.3.0,0.5,0.07692307692307693,0.13333333333333336,0.18029025812603752
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,1.0,0.07692307692307693,0.14285714285714288,0.2701760352369666
Within-release,SVM,activemq-5.3.0,1.0,0.07142857142857142,0.13333333333333333,0.25982792098465235
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.5,0.07142857142857142,0.125,0.17260774085593564
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.01568164671147565
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,-0.015750172457760385
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.3.0,0.5,0.07692307692307693,0.13333333333333336,0.18029025812603752
Within-release,SVM,activemq-5.3.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26213250521901643
Within-release,SVM,activemq-5.8.0,1.0,0.14285714285714285,0.25,0.37123459705477363
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07692307692307693,0.14285714285714288,0.2724117192713634
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.14285714285714285,0.25,0.37123459705477363
Within-release,SVM,activemq-5.8.0,1.0,0.14285714285714285,0.25,0.37123459705477363
Within-release,SVM,activemq-5.8.0,1.0,0.14285714285714285,0.25,0.37123459705477363
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07692307692307693,0.14285714285714288,0.2724117192713634
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07692307692307693,0.14285714285714288,0.2724117192713634
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07692307692307693,0.14285714285714288,0.2724117192713634
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26213250521901643
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07692307692307693,0.14285714285714288,0.2724117192713634
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.14285714285714285,0.25,0.37123459705477363
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.14285714285714285,0.25,0.37123459705477363
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26213250521901643
Within-release,SVM,activemq-5.8.0,1.0,0.14285714285714285,0.25,0.37123459705477363
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,1.0,0.07142857142857142,0.13333333333333333,0.26211731736061766
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,0.0,0.0,0.0,0.0
Within-release,SVM,activemq-5.8.0,1.0,0.07692307692307693,0.14285714285714288,0.2724117192713634
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
Within-release,SVM,camel-1.4.0,0.0,0.0,0.0,0.0
